"660";"02177601";"Boné Puma Scuderia Ferrari Aba Curva LS Baseball Masculino - Preto";"1.0000"
"661";"SX6874955";"Meia Nike Sem Cano Everyday Cushion Pacote Com 3 Pares - Azul e Preta - Feminina";"1.0000"
"662";"02198301";"Boné Puma Aba Reta Ferrari LS Flatbrim - Preto - Masculino";"0.0000"
"663";"10554201";"Chuteira Society Puma Future 19.3 Netfit TT - Laranja e Azul - Masculina";"0.0000"
"664";"1055420139";"Chuteira Society Puma Future 19.3 Netfit Tt - Azul e Laranja - 39";"1.0000"
"665";"1055420140";"Chuteira Society Puma Future 19.3 Netfit Tt - Azul e Laranja - 40";"0.0000"
"666";"1055420141";"Chuteira Society Puma Future 19.3 Netfit Tt - Azul e Laranja - 41";"0.0000"
"667";"1055420142";"Chuteira Society Puma Future 19.3 Netfit Tt - Azul e Laranja - 42";"1.0000"
"668";"SX6874963";"Meia Nike Sem Cano Everyday Cushion Pacote Com 3 Pares - Cinza e Roxa - Feminina";"1.0000"
"669";"51699601";"Top Puma 4Keeps Preto - Feminino";"0.0000"
"670";"51699601P";"Top Puma 4Keeps Preta - P";"0.0000"
"671";"51699601M";"Top Puma 4Keeps Preta - M";"0.0000"
"672";"51699601G";"Top Puma 4Keeps Preta - G";"1.0000"
"673";"AR5249010";"Camiseta Infantil Nike B Nsw Tee Jdi Swoosh - Preta";"0.0000"
"674";"AR5249010P";"Camiseta Infantil Nike B Nsw Tee Jdi Swoosh Masculina - Preto e Pink - P";"1.0000"
"675";"AR5249010M";"Camiseta Infantil Nike B Nsw Tee Jdi Swoosh Masculina - Preto e Pink - M";"1.0000"
"676";"AR5249010G";"Camiseta Infantil Nike B Nsw Tee Jdi Swoosh Masculina - Preto e Pink - G";"1.0000"
"677";"AR5249010GG";"Camiseta Infantil Nike B Nsw Tee Jdi Swoosh Masculina - Preto e Pink - GG";"1.0000"
"678";"51699631";"Top Puma 4Keeps Média Sustentação - Preto - Feminino";"0.0000"
"679";"51699631P";"Top Puma 4Keeps Média Sustentação - Preto e Gelo - P";"1.0000"
"680";"51699631M";"Top Puma 4Keeps Média Sustentação - Preto e Gelo - M";"1.0000"
"681";"51699631G";"Top Puma 4Keeps Média Sustentação - Preto e Gelo - G";"1.0000"
"683";"51735106P";"Bermuda Puma Reta A.C.E Knit Cinza - P";"1.0000"
"684";"51735106M";"Bermuda Puma Reta A.C.E Knit Cinza - M";"1.0000"
"685";"51735106G";"Bermuda Puma Reta A.C.E Knit Cinza - G";"1.0000"
"686";"51735106GG";"Bermuda Puma Reta A.C.E Knit Cinza - GG";"1.0000"
"687";"NIK040";"Camisa Polo Nike Dry Team - Preto - Masculina";"0.0000"
"688";"51735005";"Bermuda Puma A.C.E. Woven 9 Masculino Cinza";"0.0000"
"689";"51735005P";"Bermuda Puma A.C.E. Woven 9 Masculino Cinza - P";"0.0000"
"690";"51735005M";"Bermuda Puma A.C.E. Woven 9 Masculino Cinza - M";"0.0000"
"691";"NIK040P";"Camisa Polo Nike Dry Team Masculina - Preto - P";"2.0000"
"692";"51735005G";"Bermuda Puma A.C.E. Woven 9 Masculino Cinza - G";"0.0000"
"693";"NIK040M";"Camisa Polo Nike Dry Team Masculina - Preto - M";"5.0000"
"694";"51735005GG";"Bermuda Masculina Puma A.c.e. Woven 9 - Cinza - GG";"0.0000"
"695";"NIK040G";"Camisa Polo Nike Dry Team Masculina - Preto - G";"4.0000"
"696";"NIK040GG";"Camisa Polo Nike Dry Team Masculina - Preto - GG";"2.0000"
"697";"SX7673901";"Meia Nike Sem Cano Everyday Cushion Pacote Com 3 Pares - Unissex";"1.0000"
"698";"57814801";"Polo Puma Mercedes Petronas AMG - Preta - Masculina";"0.0000"
"699";"57814801P";"Polo Puma Mercedes Petronas AMG - Preta - P";"0.0000"
"700";"57814801M";"Polo Puma Mercedes Petronas AMG - Preta - M";"0.0000"
"701";"57814801G";"Polo Puma Mercedes Petronas AMG - Preta - G";"0.0000"
"702";"AQ0284010";"Legging Nike Sculpt Victory Preta - Feminina";"0.0000"
"703";"AQ0284010P";"Legging Nike Sculpt Victory Preta - P";"1.0000"
"704";"AQ0284010M";"Legging Nike Sculpt Victory Preta - M";"1.0000"
"705";"AQ0284010G";"Legging Nike Sculpt Victory Preta - G";"1.0000"
"706";"AQ0284010GG";"Legging Nike Sculpt Victory Preta - GG";"0.0000"
"707";"51699624";"Top Puma 4Keeps Bra Rosa - Feminino";"0.0000"
"708";"51699624P";"Top Puma 4Keeps Bra Rosa - P";"1.0000"
"709";"51699624M";"Top Puma 4Keeps Bra Rosa - M";"0.0000"
"710";"51699624G";"Top Puma 4Keeps Bra Rosa - G";"1.0000"
"712";"BQ1907063P";"Camiseta Nike Dry Leg Nike Masculina - Cinza e Preto - P";"1.0000"
"713";"BQ1907063M";"Camiseta Nike Dry Leg Nike Masculina - Cinza e Preto - M";"1.0000"
"714";"BQ1907063G";"Camiseta Nike Dry Leg Nike Masculina - Cinza e Preto - G";"1.0000"
"715";"BQ1907063GG";"Camiseta Nike Dry Leg Nike Masculina - Cinza e Preto - GG";"1.0000"
"716";"85188051";"Legging Puma Active Preta - Feminina";"0.0000"
"717";"85188051P";"Legging Puma Active Preta - P";"1.0000"
"718";"85188051M";"Legging Puma Active Preta - M";"0.0000"
"719";"85188051G";"Legging Puma Active Preta - G";"1.0000"
"720";"928803091";"Top Fitness com Bojo Nike Victory Favorites Bra - Cinza - Feminino";"0.0000"
"721";"928803091P";"Top Fitness com Bojo Nike Victory Favorites Bra - Cinza - P";"1.0000"
"722";"928803091M";"Top Fitness com Bojo Nike Victory Favorites Bra - Cinza - M";"1.0000"
"723";"85407606";"Camiseta Puma Box Marinho - Masculina";"0.0000"
"724";"928803091G";"Top Fitness com Bojo Nike Victory Favorites Bra - Cinza - G";"1.0000"
"725";"928803091GG";"Top Fitness com Bojo Nike Victory Favorites Bra - Cinza - GG";"1.0000"
"726";"85407606M";"Camiseta Puma Box Masculina - Marinho - M";"0.0000"
"727";"85407606G";"Camiseta Puma Box Masculina - Marinho - G";"0.0000"
"729";"X20996";"Meião Adidas Aditop 3 Listras - Verde - Masculino";"0.0000"
"730";"878614850";"Top Nike Indy Com Bojo Feminino - Rosa";"0.0000"
"731";"BV7633010P";"Camiseta Nike Sportswear Masculina - P";"1.0000"
"732";"878614850P";"Top Nike Indy Com Bojo Feminino - Rosa - P";"1.0000"
"733";"BV7633010M";"Camiseta Nike Sportswear Masculina - M";"1.0000"
"734";"65602702";"Camisa Puma Core Azul - Masculina";"0.0000"
"735";"878614850M";"Top Nike Indy Com Bojo Feminino - Rosa - M";"1.0000"
"736";"BV7633010G";"Camiseta Nike Sportswear Masculina - G";"1.0000"
"737";"878614850G";"Top Nike Indy Com Bojo Feminino - Rosa - G";"1.0000"
"738";"X20992";"Meião Adidas Aditop 3 Listras - Vermelho - Masculino";"0.0000"
"739";"65602702M";"Camisa Puma Core Masculina - Azul e Marinho - M";"0.0000"
"740";"BV7633010GG";"Camiseta Nike Sportswear Masculina - GG";"1.0000"
"741";"65602702G";"Camisa Puma Core Masculina - Azul e Marinho - G";"0.0000"
"742";"878614850GG";"Top Nike Indy Com Bojo Feminino - Rosa - GG";"1.0000"
"743";"878614011";"Top Nike Indy com Bojo - Preto - Feminino";"0.0000"
"744";"878614011P";"Top Nike Indy c/ Bojo - Preto e Branco - P";"0.0000"
"745";"878614011M";"Top Nike Indy c/ Bojo - Preto e Branco - M";"0.0000"
"746";"51699622";"Top Fitness Puma 4 Keeps - Salmão - Feminino";"0.0000"
"747";"878614011G";"Top Nike Indy c/ Bojo - Preto e Branco - G";"1.0000"
"748";"878614011GG";"Top Nike Indy c/ Bojo - Preto e Branco - GG";"1.0000"
"749";"51699622P";"Top Fitness Puma 4Keeps - Salmão - P";"1.0000"
"750";"51699622M";"Top Fitness Puma 4Keeps - Salmão - M";"1.0000"
"751";"51699622G";"Top Fitness Puma 4Keeps - Salmão - G";"1.0000"
"752";"19234004";"Tênis Puma Retaliate - Cinza - Masculino";"0.0000"
"753";"1923400440";"Tênis Puma Retaliate Masculino - Cinza - 40";"0.0000"
"754";"804419010";"Bermuda Moletom Nike Jersey Club Reta - Preta - Masculina";"0.0000"
"755";"1923400441";"Tênis Puma Retaliate Masculino - Cinza - 41";"0.0000"
"756";"1923400442";"Tênis Puma Retaliate Masculino - Cinza - 42";"0.0000"
"757";"804419010P";"Bermuda Moletom Nike Jersey Club Reta Masculina - Preto e Branco - P";"1.0000"
"758";"804419010M";"Bermuda Moletom Nike Jersey Club Reta Masculina - Preto e Branco - M";"0.0000"
"759";"804419010G";"Bermuda Moletom Nike Jersey Club Reta Masculina - Preto e Branco - G";"0.0000"
"760";"804419010GG";"Bermuda Moletom Nike Jersey Club Reta Masculina - Preto e Branco - GG";"1.0000"
"761";"927545036";"Bermuda Nike Reta Monster Mesh - Cinza - Masculina";"0.0000"
"762";"927545036P";"Bermuda Nike Reta Monster Mesh - Cinza - P";"0.0000"
"763";"927545036M";"Bermuda Nike Reta Monster Mesh - Cinza - M";"0.0000"
"764";"831659010";"Calça Legging Nike Power Essential Tigh - Preta - Feminina";"0.0000"
"765";"927545036G";"Bermuda Nike Reta Monster Mesh - Cinza - G";"1.0000"
"766";"831659010P";"Calça Legging Nike Power Essential Tigh - Feminina - Preto e Branco - P";"0.0000"
"767";"927545036GG";"Bermuda Nike Reta Monster Mesh - Cinza - GG";"0.0000"
"768";"831659010M";"Calça Legging Nike Power Essential Tigh - Feminina - Preto e Branco - M";"1.0000"
"769";"831659010G";"Calça Legging Nike Power Essential Tigh - Feminina - Preto e Branco - G";"0.0000"
"770";"831659010GG";"Calça Legging Nike Power Essential Tigh - Feminina - Preto e Branco - GG";"1.0000"
"771";"BA5329064";"Mochila Nike Brasilia Backpack M - Cinza";"-1.0000"
"772";"939314010";"Regata Nike Court Dry - Preta - Feminina";"0.0000"
"773";"939314010P";"Regata Nike Court Dry Feminina - Preto e Branco - P";"1.0000"
"774";"939314010M";"Regata Nike Court Dry Feminina - Preto e Branco - M";"1.0000"
"775";"939314010G";"Regata Nike Court Dry Feminina - Preto e Branco - G";"1.0000"
"776";"939314010GG";"Regata Nike Court Dry Feminina - Preto e Branco - GG";"1.0000"
"777";"646433008";"Chuteira Futsal Nike Beco 2 Masculino - Preto";"0.0000"
"779";"64643300838";"Chuteira Futsal Nike Beco 2 Masculino - Preto - 38";"1.0000"
"780";"64643300839";"Chuteira Futsal Nike Beco 2 Masculino - Preto - 39";"0.0000"
"781";"64643300840";"Chuteira Futsal Nike Beco 2 Masculino - Preto - 40";"1.0000"
"782";"64643300841";"Chuteira Futsal Nike Beco 2 Masculino - Preto - 41";"1.0000"
"783";"64643300842";"Chuteira Futsal Nike Beco 2 Masculino - Preto - 42";"1.0000"
"784";"64643300843";"Chuteira Futsal Nike Beco 2 Masculino - Preto - 43";"1.0000"
"785";"AQ3259100";"Camiseta Nike Dry DFC BR - Cinza - Feminina";"0.0000"
"786";"AJ8863449";"Calça Nike Legging Hyperflora Feminina Preto Azul";"0.0000"
"787";"AQ3259100P";"Camiseta Nike Dry DFC BR - Feminina - P";"1.0000"
"788";"AQ3259100M";"Camiseta Nike Dry DFC BR - Feminina - M";"1.0000"
"789";"AQ3259100G";"Camiseta Nike Dry DFC BR - Feminina - G";"1.0000"
"790";"AJ8863449P";"Calça Nike Legging Hyperflora Feminina Preto Azul - P";"1.0000"
"791";"AQ3259100GG";"Camiseta Nike Dry DFC BR - Feminina - GG";"1.0000"
"792";"AJ8863449M";"Calça Nike Legging Hyperflora Feminina Preto Azul - M";"0.0000"
"793";"AJ8863449G";"Calça Nike Legging Hyperflora Feminina Preto Azul - G";"1.0000"
"794";"939314100";"Top Nike Longo Dry Tank Branco - Feminina";"0.0000"
"795";"AJ8863449GG";"Calça Nike Legging Hyperflora Feminina Preto Azul - GG";"0.0000"
"796";"939314100P";"Top Nike Longo Dry Tank Branco - P";"1.0000"
"797";"939314100M";"Top Nike Longo Dry Tank Branco - Feminina - M";"1.0000"
"798";"939314100G";"Top Nike Longo Dry Tank Branco - Feminina - G";"1.0000"
"799";"939314100GG";"Top Nike Longo Dry Tank Branco - Feminina - GG";"1.0000"
"800";"880465063";"Jaqueta Nike Dri-Fit - Cinza - Masculina";"0.0000"
"801";"880465063P";"Jaqueta Nike Dri-Fit Masculina - P";"0.0000"
"802";"880465063M";"Jaqueta Nike Dri-Fit Masculina - M";"0.0000"
"803";"880465063G";"Jaqueta Nike Dri-Fit Masculina - G";"0.0000"
"804";"880465063GG";"Jaqueta Nike Dri-Fit Masculina - GG";"0.0000"
"806";"842398010";"Top Nike Pro Classic Swoosh - Preto - Feminino";"0.0000"
"807";"AJ7571011P";"Camiseta Nike DRI-FIT Miler Jac Gx Masculina - Cinza e Branco - P";"1.0000"
"808";"AJ7571011M";"Camiseta Nike DRI-FIT Miler Jac Gx Masculina - Cinza e Branco - M";"1.0000"
"809";"MS81278";"Short New Balance Accelerate 5 Inch - Marinho - Masculino";"0.0000"
"810";"AJ7571011G";"Camiseta Nike DRI-FIT Miler Jac Gx Masculina - Cinza e Branco - G";"1.0000"
"811";"842398010P";"Top Nike Pro Classic Swoosh Média Sustentação - Preto - P";"1.0000"
"812";"MS81278P";"Short New Balance Accelerate 5 Inch - P";"0.0000"
"813";"MS81278M";"Short New Balance Accelerate 5 Inch - M";"1.0000"
"814";"AJ7571011GG";"Camiseta Nike DRI-FIT Miler Jac Gx Masculina - Cinza e Branco - GG";"1.0000"
"815";"MS81278G";"Short New Balance Accelerate 5 Inch - G";"-1.0000"
"816";"842398010M";"Top Nike Pro Classic Swoosh Média Sustentação - Preto - M";"1.0000"
"817";"MS81278GG";"Short New Balance Accelerate 5 Inch - GG";"-1.0000"
"818";"842398010G";"Top Nike Pro Classic Swoosh Média Sustentação - Preto - G";"1.0000"
"819";"842398010GG";"Top Nike Pro Classic Swoosh Média Sustentação - Preto - GG";"1.0000"
"820";"NEW030";"Bermuda New Balance Versa - Preta - Masculina";"0.0000"
"825";"NEW006";"Camiseta New Balance Accelerate - Preta - Masculino";"0.0000"
"826";"NEW006P";"Camiseta New Balance Accelerate Preta - P";"5.0000"
"827";"NEW006M";"Camiseta New Balance Accelerate Preta - M";"11.0000"
"828";"NEW006G";"Camiseta New Balance Accelerate Preta - G";"11.0000"
"829";"125541C4540";"Tênis Diadora Performance Spin W - Roxo - Feminino";"0.0000"
"830";"NEW006GG";"Camiseta New Balance Accelerate Preta - GG";"5.0000"
"841";"MT73061CA";"Camiseta New Balance Accelerate - Azul Claro - Masculino";"0.0000"
"842";"MT73061CAP";"Camiseta de Manga Curta New Balance Accelerate Masculino - Azul Claro - P";"1.0000"
"843";"MT73061CAM";"Camiseta de Manga Curta New Balance Accelerate Masculino - Azul Claro - M";"1.0000"
"844";"MT73061CAG";"Camiseta de Manga Curta New Balance Accelerate Masculino - Azul Claro - G";"0.0000"
"845";"125541C0728";"Tênis Diadora Spin - Azul - Masculino";"0.0000"
"846";"MT73061CAGG";"Camiseta de Manga Curta New Balance Accelerate Masculino - Azul Claro - GG";"1.0000"
"847";"125541C072838";"Diadora Tênis Spin Masculino - 38";"1.0000"
"848";"125541C072839";"Diadora Tênis Spin Masculino - 39";"1.0000"
"849";"125541C072840";"Diadora Tênis Spin Masculino - 40";"1.0000"
"850";"125541C072841";"Diadora Tênis Spin Masculino - 41";"1.0000"
"851";"125541C072842";"Diadora Tênis Spin Masculino - 42";"1.0000"
"852";"125541C072843";"Diadora Tênis Spin Masculino - 43";"1.0000"
"853";"41392564539";"Tênis Mizuno Wave Ultima 9 - Grafite - Masculino";"0.0000"
"854";"4139256453939";"Tênis Mizuno Wave Ultima 9 Masculino - Grafite e Preto - 39";"3.0000"
"855";"4139256453940";"Tênis Mizuno Wave Ultima 9 Masculino - Grafite e Preto - 40";"0.0000"
"856";"4139256453941";"Tênis Mizuno Wave Ultima 9 Masculino - Grafite e Preto - 41";"0.0000"
"857";"BA6076449";"Bolsa Nike Radiate Tote Ultra Femme - Preta - Feminina ";"1.0000"
"858";"BA5217010";"Mochila Nike Hayward Futura 2.0 - Preta ";"0.0000"
"859";"Nome-Numero";"Teste - Nome-Numero";"80.0000"
"866";"3062440342";"Tênis Puma Mercedes Kart Cat III Masculino - Cinza - 42";"1.0000"
"867";"07548714";"Mochila Puma Phase - Rosa - Feminino";"1.0000"
"869";"4107086500";"Meião Penalty Básico - Azul";"1.0000"
"870";"4107085400";"Meião Penalty Básico - Verde";"0.0000"
"871";"4107289661";"Meião Penalty Kanguru S11 - Preto";"0.0000"
"873";"1055420339";"Chuteira de Campo Puma Future 2.3 Netfit FG - Preto e Verde - 39";"1.0000"
"874";"1055420340";"Chuteira de Campo Puma Future 2.3 Netfit FG - Preto e Verde - 40";"0.0000"
"875";"1055420341";"Chuteira de Campo Puma Future 2.3 Netfit FG - Preto e Verde - 41";"0.0000"
"876";"1055420342";"Chuteira de Campo Puma Future 2.3 Netfit FG - Preto e Verde - 42";"1.0000"
"878";"19250903";"Tênis Puma NRGY Neko Retrô - Azul - Masculino";"0.0000"
"879";"1925090342";"Tênis Puma NRGY Neko Retrô - Azul - Masculino - 42";"0.0000"
"880";"19223704";"Tênis Puma Radiate Xt Wn'S - Rosa - Feminina";"0.0000"
"881";"1922370436";"Tênis Puma Radiate Xt Wn'S - Rosa - Feminina - 36";"0.0000"
"882";"1922370437";"Tênis Puma Radiate Xt Wn'S - Rosa - Feminina - 37";"2.0000"
"883";"1922370438";"Tênis Puma Radiate Xt Wn'S - Rosa - Feminina - 38";"0.0000"
"884";"1922370439";"Tênis Puma Radiate Xt Wn'S - Rosa - Feminina - 39";"0.0000"
"885";"41392556232";"Tênis Mizuno Wave Guardian S - Azul - Feminino";"0.0000"
"886";"4139255623235";"Tênis Mizuno Wave Guardian S - Azul - Feminino - 35";"0.0000"
"887";"4139255623236";"Tênis Mizuno Wave Guardian S - Azul - Feminino - 36";"0.0000"
"888";"4139255623237";"Tênis Mizuno Wave Guardian S - Azul - Feminino - 37";"0.0000"
"889";"4139255623238";"Tênis Mizuno Wave Guardian S - Azul - Feminino - 38";"0.0000"
"891";"125541C454036";"Tênis Diadora Performance Spin W - Roxo - Feminino - 36";"0.0000"
"892";"125541C454037";"Tênis Diadora Performance Spin W - Roxo - Feminino - 37";"0.0000"
"893";"125541C454038";"Tênis Diadora Performance Spin W - Roxo - Feminino - 38";"1.0000"
"894";"125541C454039";"Tênis Diadora Performance Spin W - Roxo - Feminino - 39";"0.0000"
"895";"125541C454040";"Tênis Diadora Performance Spin W - Roxo - Feminino - 40";"1.0000"
"896";"41406815061";"Chuteira Society Mizuno Morelia Club AS N - Azul - Masculino";"0.0000"
"897";"4140681506139";"Chuteira Society Mizuno Morelia Club AS N - Azul - Masculino - 39";"1.0000"
"898";"4140681506140";"Chuteira Society Mizuno Morelia Club AS N - Azul - Masculino - 40";"0.0000"
"899";"4140681506141";"Chuteira Society Mizuno Morelia Club AS N - Azul - Masculino - 41";"0.0000"
"900";"4140681506142";"Chuteira Society Mizuno Morelia Club AS N - Azul - Masculino - 42";"2.0000"
"901";"4140681506143";"Chuteira Society Mizuno Morelia Club AS N - Azul - Masculino - 43";"0.0000"
"902";"75050401";"Camisa Austria Home Puma 2016 2017";"0.0000"
"903";"75050401P";"Camisa Austria Home Puma 2016 2017 - P";"1.0000"
"905";"777029415";"Camisa Barcelona Home Nike Infantil 2016 2017";"0.0000"
"906";"777029415M";"Camisa Barcelona Home Nike Infantil 2016 2017 - 10";"1.0000"
"907";"777029415G";"Camisa Barcelona Home Nike Infantil 2016 2017 - 12";"1.0000"
"908";"AA0850";"Camisa Espanha Adidas 2016-2017 - Vermelho - Infantil";"0.0000"
"909";"AI4411";"Camisa Espanha Adidas 2016-2017 - Vermelho - Masculino";"0.0000"
"910";"AI4411G";"Camisa Espanha Adidas 2016-2017 - Vermelho - Masculino - G";"0.0000"
"911";"AI4411GG";"Camisa Espanha Adidas 2016-2017 - Vermelho - Masculino - GG";"1.0000"
"912";"AX7015";"Camisa Bayer de Munique Pre Match 2016 2017";"0.0000"
"913";"AX7015M";"Camisa Bayer de Munique Pre Match 2016 2017 - M";"1.0000"
"914";"AX7015G";"Camisa Bayer de Munique Pre Match 2016 2017 - G";"0.0000"
"915";"S11639";"Camisa Chelsea Third Adidas Infantil 2015 2016";"0.0000"
"916";"S116398";"Camisa Chelsea Third Adidas Infantil 2015 2016 - 8";"1.0000"
"917";"LJT009";"Camisa República Tcheca Puma 2016 2017";"0.0000"
"918";"LJT009P";"Camisa República Tcheca Puma 2016 2017 - P";"1.0000"
"919";"LJT009M";"Camisa República Tcheca Puma 2016 2017 - M";"1.0000"
"920";"LJT009G";"Camisa República Tcheca Puma 2016 2017 - G";"1.0000"
"921";"75010701";"Camisa Borussia Dortmund Home Puma 2016 2017";"0.0000"
"922";"75010701EGG";"Camisa Borussia Dortmund Home Puma 2016 2017 - EGG";"0.0000"
"923";"AC1448";"Camisa Manchester United Third Adidas Infantil 15 16";"0.0000"
"924";"AC14488";"Camisa Manchester United Third Adidas Infantil 15 16 - 8";"0.0000"
"925";"AC144810";"Camisa Manchester United Third Adidas Infantil 15 16 - 10";"1.0000"
"926";"AC144812";"Camisa Manchester United Third Adidas Infantil 15 16 - 12";"1.0000"
"927";"AC144814";"Camisa Manchester United Third Adidas Infantil 15 16 - 14";"1.0000"
"928";"AK2497";"Camisa Real Madrid Home Adidas Patch Infantil 16 17";"0.0000"
"929";"AK24978";"Camisa Real Madrid Home Adidas Patch Infantil 16 17 - 8";"1.0000"
"930";"AK249714";"Camisa Real Madrid Home Adidas Patch Infantil 16 17 - 14";"1.0000"
"931";"75050101";"Camisa Eslovaquia Puma Home 2016 2017";"0.0000"
"932";"75050101P";"Camisa Eslovaquia Puma Home 2016 2017 - P";"1.0000"
"933";"AA0138";"Camisa Alemanha Adidas Home Fifa 2014 2015 - Infantil";"0.0000"
"934";"AA01388";"Camisa Alemanha Adidas Home Fifa 2014 2015 - Infantil - 8";"0.0000"
"935";"AA013810";"Camisa Alemanha Adidas Home Fifa 2014 2015 - Infantil - 10";"1.0000"
"936";"AA013814";"Camisa Alemanha Adidas Home Fifa 2014 2015 - Infantil - 14";"1.0000"
"937";"S12673";"Camisa Real Madrid Third 2015 2016 - Infantil";"0.0000"
"938";"S1267314";"Camisa Real Madrid Third 2015 2016 - Infantil - 14";"1.0000"
"939";"AI5158";"Camisa Real Madrid Adidas Away 2016 2017 ";"0.0000"
"940";"AI5158M";"Camisa Real Madrid Adidas Away 2016 2017 - M";"1.0000"
"941";"S12659";"Camisa Real Madrid Adidas Home Infantil 2015 2016";"0.0000"
"942";"S126598";"Camisa Real Madrid Adidas Home Infantil 2015 2016  - 8";"1.0000"
"943";"S1265910";"Camisa Real Madrid Adidas Home Infantil 2015 2016 - 10";"0.0000"
"944";"S1265912";"Camisa Real Madrid Adidas Home Infantil 2015 2016 - 12";"1.0000"
"945";"S1265914";"Camisa Real Madrid Adidas Home Infantil 2015 2016 - 14";"1.0000"
"946";"AZ3388";"Camisa Real Madrid Adidas Pre Match 2016 2017";"0.0000"
"947";"AZ3388M";"Camisa Real Madrid Adidas Pre Match 2016 2017 - M";"1.0000"
"948";"AZ3388G";"Camisa Real Madrid Adidas Pre Match 2016 2017 - G";"1.0000"
"949";"S08661";"Camisa Bayern de Munique Adidas Third Infantil 2015 2016";"0.0000"
"950";"S086618";"Camisa Bayern de Munique Adidas Third - 2015 2016 - 8";"1.0000"
"951";"S11681";"Camisa Chelsea Adidas Home Infantil 2015-2016";"0.0000"
"952";"S116818";"Camisa Chelsea Adidas Home Infantil 2015-2016 - 8";"1.0000"
"953";"S1168114";"Camisa Chelsea Adidas Home Infantil 2015-2016 - 14";"1.0000"
"954";"847255457";"Camisa Barcelona Nike Home 2017 2018";"0.0000"
"955";"847255457P";"Camisa Barcelona Nike Home 2017 2018 - P";"0.0000"
"956";"847255457G";"Camisa Barcelona Nike Home 2017 2018 - G";"1.0000"
"957";"847255457GG";"Camisa Barcelona Nike Home 2017 2018 - GG";"1.0000"
"964";"AC1414";"Camisa Manchester United Adidas Home 2015 2016";"0.0000"
"965";"AC1414GG";"Camisa Manchester United Adidas Home 2015 2016 - GG";"1.0000"
"966";"AI6360";"Camisa Manchester United Adidas Away Infantil 15 16";"0.0000"
"967";"AI63608";"Camisa Manchester United Adidas Away Infantil 15 16 - 8";"1.0000"
"968";"AI636014";"Camisa Manchester United Adidas Away Infantil 15 16 - 14";"1.0000"
"969";"AH5144";"Camisa Argentina Adidas 2018 Copa - Azul e Branco";"0.0000"
"970";"AH5144M";"Camisa Argentina Adidas 2018 Copa - Azul e Branco - M";"1.0000"
"971";"AH5144G";"Camisa Argentina Adidas 2018 Copa - Azul e Branco - G";"1.0000"
"972";"S08605";"Camisa Bayern de Munique Adidas Home Infantil 15 16";"0.0000"
"973";"S086058";"Camisa Bayern de Munique Adidas Home Infantil 15 16 - 8";"1.0000"
"974";"S0860510";"Camisa Bayern de Munique Adidas Home Infantil 15 16 - 10";"1.0000"
"975";"S12867";"Camisa Juventus Adidas Home Infantil 2015 2016";"0.0000"
"976";"S128678";"Camisa Juventus Adidas Home Infantil 2015 2016 - 8";"1.0000"
"977";"S1286710";"Camisa Juventus Adidas Home Infantil 2015 2016 - 10";"1.0000"
"978";"S1286712";"Camisa Juventus Adidas Home Infantil 2015 2016 - 12";"1.0000"
"979";"AP5156";"Camisa Argentina Treino Adidas 2017-2018 - Azul - Masculino";"0.0000"
"980";"AP5156P";"Camisa Argentina Treino Adidas 2017-2018 - Azul - Masculino - P";"1.0000"
"981";"1268230100";"Camisa São Paulo Under Armour Home 2015-2016";"0.0000"
"982";"1268230100GG";"Camisa São Paulo Under Armour Home 2015-2016 - GG";"1.0000"
"983";"AB3172";"Camisa Sport Recife Adidas Comemorativa 110 anos ";"0.0000"
"984";"AB3172P";"Camisa Sport Recife Adidas Comemorativa 110 anos - P";"0.0000"
"985";"AB3172M";"Camisa Sport Recife Adidas Comemorativa 110 anos - M";"2.0000"
"986";"AB3172G";"Camisa Sport Recife Adidas Comemorativa 110 anos - G";"0.0000"
"987";"4056204457078";"Camisa Italia Treino Puma - Azul - Masculino";"0.0000"
"993";"74720502";"Camisa Itália Away Puma 2014-2015 - Masculino";"0.0000"
"994";"74720502P";"Camisa Itália Away Puma 2014-2015 - Masculino - P";"0.0000"
"995";"74720502M";"Camisa Itália Away Puma 2014-2015 - Masculino - M";"0.0000"
"996";"74720502G";"Camisa Itália Away Puma 2014-2015 - Masculino - G";"0.0000"
"997";"74897707";"Camisa Italia Treino Puma 2016-2017 - Azul - Masculino";"0.0000"
"998";"74897707P";"Camisa Italia Treino Puma 2016-17 - Azul - Masculino - P";"1.0000"
"999";"AA08508";"Camisa Espanha Adidas 2016-2017 - Vermelho - Infantil - 8";"1.0000"
"1000";"AA085012";"Camisa Espanha Adidas 2016-2017 - Vermelho - Infantil - 12";"0.0000"
"1001";"AA085014";"Camisa Espanha Adidas 2016-2017 - Vermelho - Infantil - 14";"0.0000"
"1002";"LJT045";"Chuteira Adidas Futsal F5 IN";"0.0000"
"1003";"LJT04537";"Chuteira Adidas Futsal F5 IN - 37";"1.0000"
"1004";"LJT04544";"Chuteira Adidas Futsal F5 IN - 44";"1.0000"
"1005";"LJT046";"Chuteira Adidas Society X15";"0.0000"
"1006";"LJT04626";"Chuteira Adidas Society X15 - 26";"1.0000"
"1007";"LJT04627";"Chuteira Adidas Society X15 - 27";"1.0000"
"1008";"LJT04634";"Chuteira Adidas Society X15 - 34";"1.0000"
"1009";"LJT047";"Chuteira Adidas Futsal Ace Street";"0.0000"
"1010";"LJT04726";"Chuteira Adidas Futsal Ace Street - 26";"1.0000"
